idveiculo,dia,mes,diadasemana,hora,Velocidade,Longitude,Latitude,Eventos
49,15,4,5,0.34556712963,26,-44.33399963,-2.578629971,3
49,16,4,6,0.32236111111,28,-44.33399963,-2.578670025,3
49,20,4,3,0.26332175926,25,-44.33399963,-2.578660011,3
49,3,5,2,0.79791666667,28,-44.33399963,-2.578310013,3
49,4,5,3,0.75787037037,28,-44.33399963,-2.578629971,3
49,24,5,2,0.83118055556,54,-44.33399963,-2.571530104,3
49,24,5,2,0.96546296296,29,-44.33399963,-2.578649998,3
60,18,5,3,0.32421296296,23,-44.33399963,-2.568900108,3
79,6,5,5,0.77896990741,25,-44.33399963,-2.578690052,3
79,19,5,4,0.79969907407,23,-44.33399963,-2.578700066,3
90,1,4,5,0.83752314815,29,-44.33399963,-2.565459967,3
134,19,5,4,0.30861111111,26,-44.33399963,-2.578700066,3
156,1,6,3,0.36288194444,38,-44.33399963,-2.572129965,3
160,25,4,1,0.80185185185,24,-44.33399963,-2.578649998,3
167,1,6,3,0.31456018519,27,-44.33399963,-2.578720093,3
182,29,5,7,0.84253472222,46,-44.33399963,-2.571619987,3
197,27,4,3,0.29526620370,27,-44.33399963,-2.578639984,3
201,24,5,2,0.51348379630,21,-44.33399963,-2.577780008,3
210,7,5,6,0.29335648148,23,-44.33399963,-2.578649998,3
224,28,5,6,0.29924768519,24,-44.33399963,-2.578680038,3
4,17,5,2,0.17045138889,31,-44.33390045,-2.57171011,3
10,19,5,4,0.32502314815,57,-44.33390045,-2.571729898,3
21,25,5,3,0.28203703704,60,-44.33390045,-2.571690083,3
29,3,5,2,0.58506944444,23,-44.33390045,-2.578730106,3
46,26,5,4,0.28493055556,18,-44.33390045,-2.565490007,3
48,26,5,4,0.36442129630,23,-44.33390045,-2.578660011,3
49,16,4,6,0.57190972222,27,-44.33390045,-2.578619957,3
49,28,4,4,0.37228009259,29,-44.33390045,-2.578629971,3
49,29,4,5,0.98118055556,27,-44.33390045,-2.578589916,3
49,1,5,7,0.80719907407,26,-44.33390045,-2.578670025,3
49,4,5,3,0.75603009259,28,-44.33390045,-2.578649998,3
49,15,5,7,0.57166666667,28,-44.33390045,-2.578660011,3
49,23,5,1,0.84307870370,27,-44.33390045,-2.578619957,3
49,27,5,5,0.33810185185,29,-44.33390045,-2.578609943,3
56,27,4,3,0.46005787037,28,-44.33390045,-2.578619957,3
64,6,4,3,0.30885416667,26,-44.33390045,-2.57859993,3
64,25,4,1,0.29240740741,27,-44.33390045,-2.578649998,3
126,22,5,7,0.33208333333,37,-44.33390045,-2.565490007,3
144,26,5,4,0.85850694444,51,-44.33390045,-2.571619987,3
190,28,5,6,0.33597222222,50,-44.33390045,-2.571660042,3
210,29,3,2,0.30047453704,20,-44.33390045,-2.578660011,3
211,5,4,2,0.28596064815,20,-44.33390045,-2.578639984,3
6,10,5,2,0.71039351852,32,-44.33380127,-2.572269917,3
8,27,5,5,0.71021990741,36,-44.33380127,-2.57227993,3
29,23,5,1,0.39644675926,16,-44.33380127,-2.577769995,3
49,7,5,6,0.06498842593,28,-44.33380127,-2.578629971,1
49,21,5,6,0.01780092593,42,-44.33380127,-2.571779966,3
56,18,5,3,0.30113425926,47,-44.33380127,-2.594000101,3
90,21,5,6,0.27885416667,19,-44.33380127,-2.56546998,3
179,31,5,2,0.29144675926,16,-44.33380127,-2.578660011,3
191,30,5,1,0.39671296296,53,-44.33380127,-2.571680069,3
191,31,5,2,0.48203703704,21,-44.33380127,-2.572190046,3
210,7,5,6,0.80092592593,24,-44.33380127,-2.57859993,3
11,12,5,4,0.53820601852,34,-44.33369827,-2.57171011,3
19,27,5,5,0.88681712963,44,-44.33369827,-2.593839884,3
22,7,5,6,0.28924768519,17,-44.33369827,-2.578569889,3
44,13,5,5,0.83288194444,39,-44.33369827,-2.571759939,3
47,25,5,3,0.79596064815,24,-44.33369827,-2.578619957,3
49,26,4,2,0.66949074074,24,-44.33369827,-2.578589916,3
49,11,5,3,0.87107638889,28,-44.33369827,-2.57859993,3
49,12,5,4,0.67851851852,19,-44.33369827,-2.578490019,3
56,21,5,6,0.50930555556,23,-44.33369827,-2.578629971,3
60,17,5,2,0.33372685185,27,-44.33369827,-2.565510035,3
61,30,4,6,0.55184027778,25,-44.33369827,-2.578639984,3
63,30,3,3,0.29319444444,21,-44.33369827,-2.57859993,3
71,16,3,3,0.46482638889,24,-44.33369827,-2.571779966,3
78,25,5,3,0.79462962963,53,-44.33369827,-2.571779966,3
103,10,5,2,0.49766203704,42,-44.33369827,-2.571840048,3
167,29,5,7,0.31295138889,28,-44.33369827,-2.578660011,3
167,31,5,2,0.30603009259,29,-44.33369827,-2.578639984,3
176,18,3,5,0.80006944444,26,-44.33369827,-2.578619957,3
191,28,5,6,0.14112268519,52,-44.33369827,-2.571729898,3
191,31,5,2,0.73618055556,38,-44.33369827,-2.572240114,5
199,6,5,5,0.30048611111,29,-44.33369827,-2.57859993,3
206,1,6,3,0.50297453704,40,-44.33369827,-2.571820021,3
10,22,5,7,0.87637731481,38,-44.33359909,-2.572370052,3
22,25,5,3,0.28942129630,27,-44.33359909,-2.578629971,3
27,26,5,4,0.27949074074,29,-44.33359909,-2.565530062,3
29,8,5,7,0.53964120370,26,-44.33359909,-2.578540087,3
29,11,5,3,0.98303240741,49,-44.33359909,-2.571870089,3
36,6,5,5,0.85946759259,26,-44.33359909,-2.578589916,3
39,3,5,2,0.88656250000,50,-44.33359909,-2.571870089,3
49,29,4,5,0.95315972222,29,-44.33359909,-2.5785501,3
49,3,5,2,0.88960648148,28,-44.33359909,-2.578949928,3
49,23,5,1,0.84303240741,26,-44.33359909,-2.5785501,3
49,24,5,2,0.36290509259,21,-44.33359909,-2.578530073,3
49,27,5,5,0.28063657407,24,-44.33359909,-2.578619957,3
55,18,5,3,0.28987268519,28,-44.33359909,-2.578569889,3
62,22,4,5,0.66677083333,47,-44.33359909,-2.571690083,3
66,26,5,4,0.65289351852,26,-44.33359909,-2.565510035,3
66,26,5,4,0.65295138889,26,-44.33359909,-2.565510035,3
66,26,5,4,0.65318287037,26,-44.33359909,-2.565510035,3
66,26,5,4,0.65473379630,26,-44.33359909,-2.565510035,3
72,14,4,4,0.29150462963,21,-44.33359909,-2.578589916,3
72,16,4,6,0.80834490741,22,-44.33359909,-2.578569889,3
72,19,5,4,0.29543981481,19,-44.33359909,-2.578579903,3
79,23,4,6,0.42305555556,19,-44.33359909,-2.578649998,3
93,5,5,4,0.29923611111,54,-44.33359909,-2.571799994,3
99,1,3,2,0.71435185185,24,-44.33359909,-2.565500021,3
99,18,3,5,0.71444444444,16,-44.33359909,-2.565510035,3
116,30,5,1,0.30895833333,28,-44.33359909,-2.571860075,3
118,20,5,5,0.78655092593,20,-44.33359909,-2.565439939,3
156,31,5,2,0.06072916667,51,-44.33359909,-2.571919918,3
160,15,4,5,0.80048611111,26,-44.33359909,-2.578579903,3
167,31,5,2,0.29407407407,28,-44.33359909,-2.57859993,3
176,7,5,6,0.29805555556,24,-44.33359909,-2.578649998,3
187,28,5,6,0.52489583333,40,-44.33359909,-2.571870089,3
193,1,6,3,0.66402777778,53,-44.33359909,-2.571890116,3
199,11,5,3,0.79406250000,25,-44.33359909,-2.57859993,3
202,4,5,3,0.41287037037,31,-44.33359909,-2.571820021,3
209,3,5,2,0.62094907407,32,-44.33359909,-2.571850061,3
210,27,5,5,0.79420138889,21,-44.33359909,-2.578589916,3
211,28,4,4,0.28631944444,18,-44.33359909,-2.57859993,3
226,6,4,3,0.30421296296,26,-44.33359909,-2.578609943,3
11,11,5,3,0.18467592593,32,-44.33349991,-2.572419882,3
11,12,5,4,0.74361111111,46,-44.33349991,-2.571870089,3
17,9,5,1,0.77539351852,39,-44.33349991,-2.571820021,3
20,20,4,3,0.29387731481,23,-44.33349991,-2.578589916,3
26,29,4,5,0.31359953704,34,-44.33349991,-2.572419882,3
28,19,5,4,0.27218750000,41,-44.33349991,-2.565540075,3
49,3,5,2,0.31300925926,28,-44.33349991,-2.578589916,3
49,26,5,4,0.51773148148,25,-44.33349991,-2.578510046,3
60,20,4,3,0.32329861111,26,-44.33349991,-2.568769932,3
62,23,4,6,0.65895833333,47,-44.33349991,-2.571899891,3
63,24,3,4,0.28924768519,19,-44.33349991,-2.5785501,3
72,23,3,3,0.69660879630,60,-44.33349991,-2.571929932,3
145,5,5,4,0.64072916667,41,-44.33349991,-2.571700096,3
145,23,5,1,0.64450231481,51,-44.33349991,-2.571899891,3
154,19,5,4,0.34000000000,58,-44.33349991,-2.571880102,3
160,29,4,5,0.29238425926,26,-44.33349991,-2.5785501,3
166,8,5,7,0.30686342593,33,-44.33349991,-2.572429895,3
166,12,5,4,0.50332175926,36,-44.33349991,-2.571969986,3
166,21,5,6,0.40008101852,34,-44.33349991,-2.593820095,3
167,31,5,2,0.00972222222,26,-44.33349991,-2.578579903,3
171,10,5,2,0.71453703704,36,-44.33349991,-2.565540075,3
191,1,6,3,0.64524305556,36,-44.33349991,-2.572390079,3
209,24,5,2,0.44620370370,44,-44.33349991,-2.571959972,3
226,4,4,1,0.29284722222,26,-44.33349991,-2.578540087,3
10,10,5,2,0.13884259259,40,-44.33340073,-2.571969986,3
11,8,5,7,0.50569444444,38,-44.33340073,-2.572410107,3
11,10,5,2,0.26012731481,38,-44.33340073,-2.57249999,3
11,27,5,5,0.88548611111,38,-44.33340073,-2.57246995,3
12,25,5,3,0.15932870370,43,-44.33340073,-2.571899891,3
28,10,5,2,0.31584490741,16,-44.33340073,-2.577780008,3
28,11,5,3,0.49516203704,41,-44.33340073,-2.571929932,3
39,7,5,6,0.69292824074,47,-44.33340073,-2.57198,3
49,14,4,4,0.96575231481,28,-44.33340073,-2.578469992,3
49,24,4,7,0.09623842593,29,-44.33340073,-2.578589916,3
49,29,4,5,0.98443287037,27,-44.33340073,-2.578569889,3
49,20,5,5,0.42770833333,28,-44.33340073,-2.578530073,3
49,27,5,5,0.32380787037,27,-44.33340073,-2.578510046,3
49,27,5,5,0.33802083333,28,-44.33340073,-2.578510046,3
65,30,3,3,0.29391203704,22,-44.33340073,-2.565429926,3
72,24,3,4,0.79043981481,49,-44.33340073,-2.571949959,3
73,11,4,1,0.35968750000,25,-44.33340073,-2.565429926,3
79,18,4,1,0.78006944444,19,-44.33340073,-2.565540075,3
83,11,5,3,0.28134259259,20,-44.33340073,-2.565429926,3
89,4,4,1,0.28548611111,49,-44.33340073,-2.571959972,3
91,24,5,2,0.27942129630,27,-44.33340073,-2.565530062,3
104,4,5,3,0.32215277778,47,-44.33340073,-2.565399885,3
145,28,5,6,0.21811342593,41,-44.33340073,-2.571949959,3
150,25,5,3,0.85541666667,36,-44.33340073,-2.565570116,3
166,31,5,2,0.26082175926,43,-44.33340073,-2.571890116,3
176,16,5,1,0.29217592593,26,-44.33340073,-2.578540087,3
179,31,5,2,0.30863425926,20,-44.33340073,-2.5785501,3
182,29,5,7,0.25809027778,45,-44.33340073,-2.571929932,3
197,21,5,6,0.33347222222,59,-44.33340073,-2.594059944,3
10,20,5,5,0.73458333333,37,-44.33330154,-2.565419912,3
17,25,4,1,0.31056712963,37,-44.33330154,-2.572530031,3
20,20,4,3,0.29391203704,23,-44.33330154,-2.578560114,3
28,24,5,2,0.31472222222,23,-44.33330154,-2.577800035,3
47,4,5,3,0.29928240741,25,-44.33330154,-2.57852006,3
49,24,4,7,0.11112268519,26,-44.33330154,-2.578500032,3
49,25,4,1,0.01821759259,25,-44.33330154,-2.578469992,3
49,26,4,2,0.31193287037,28,-44.33330154,-2.57852006,3
49,13,5,5,0.66729166667,23,-44.33330154,-2.578530073,3
64,22,3,2,0.29895833333,17,-44.33330154,-2.5785501,3
74,26,5,4,0.29471064815,22,-44.33330154,-2.578540087,3
126,22,5,7,0.28031250000,28,-44.33330154,-2.565550089,3
148,24,5,2,0.72454861111,49,-44.33330154,-2.572040081,3
156,1,6,3,0.43413194444,35,-44.33330154,-2.572550058,3
179,31,5,2,0.30866898148,20,-44.33330154,-2.578500032,3
199,30,3,3,0.29765046296,30,-44.33330154,-2.578530073,3
210,20,5,5,0.78890046296,20,-44.33330154,-2.5785501,3
211,30,4,6,0.28827546296,24,-44.33330154,-2.578540087,3
10,20,5,5,0.38844907407,52,-44.33319855,-2.572089911,3
11,16,5,1,0.16444444444,39,-44.33319855,-2.572570086,3
28,11,5,3,0.31464120370,20,-44.33319855,-2.57772994,3
49,18,4,1,0.59541666667,21,-44.33319855,-2.578459978,3
49,27,4,3,0.18489583333,28,-44.33319855,-2.578490019,3
49,4,5,3,0.78246527778,23,-44.33319855,-2.578340054,3
49,15,5,7,0.03107638889,25,-44.33319855,-2.578480005,3
49,19,5,4,0.28145833333,30,-44.33319855,-2.578510046,3
56,21,5,6,0.49607638889,24,-44.33319855,-2.578490019,3
63,7,4,4,0.30350694444,27,-44.33319855,-2.578500032,3
64,2,4,6,0.31421296296,26,-44.33319855,-2.578530073,3
64,30,3,3,0.30828703704,18,-44.33319855,-2.57852006,5
74,21,3,1,0.29565972222,22,-44.33319855,-2.578540087,3
78,25,5,3,0.78348379630,20,-44.33319855,-2.558540106,3
78,26,5,4,0.35165509259,21,-44.33319855,-2.565360069,3
148,27,5,5,0.27795138889,46,-44.33319855,-2.572050095,3
176,21,5,6,0.30479166667,26,-44.33319855,-2.578530073,3
191,1,6,3,0.95248842593,36,-44.33319855,-2.572560072,3
199,31,3,4,0.79281250000,24,-44.33319855,-2.57852006,3
199,21,4,4,0.29890046296,24,-44.33319855,-2.57852006,3
199,29,4,5,0.79638888889,25,-44.33319855,-2.57852006,3
211,6,4,3,0.28921296296,22,-44.33319855,-2.578469992,3
211,30,4,6,0.28592592593,20,-44.33319855,-2.578510046,5
226,6,4,3,0.30427083333,26,-44.33319855,-2.57852006,3
4,3,5,2,0.67675925926,21,-44.33309937,-2.57772994,3
12,5,5,4,0.51464120370,17,-44.33309937,-2.577739954,3
24,1,5,7,0.83467592593,48,-44.33309937,-2.594029903,3
46,21,5,6,0.28574074074,28,-44.33309937,-2.565550089,3
47,5,5,4,0.80040509259,21,-44.33309937,-2.578500032,3
49,18,4,1,0.77378472222,17,-44.33309937,-2.578490019,3
49,19,4,2,0.78739583333,29,-44.33309937,-2.578530073,3
49,8,5,7,0.31380787037,25,-44.33309937,-2.578530073,3
49,11,5,3,0.51152777778,26,-44.33309937,-2.578469992,3
49,22,5,7,0.30398148148,23,-44.33309937,-2.578469992,3
49,27,5,5,0.80584490741,26,-44.33309937,-2.578449965,3
55,21,5,6,0.50354166667,48,-44.33309937,-2.572109938,3
57,5,5,4,0.51694444444,23,-44.33309937,-2.578490019,3
63,6,4,3,0.29131944444,26,-44.33309937,-2.57852006,3
64,20,3,7,0.28413194444,20,-44.33309937,-2.578490019,3
64,20,3,7,0.28656250000,21,-44.33309937,-2.578500032,3
64,27,3,7,0.79442129630,15,-44.33309937,-2.578500032,3
118,19,5,4,0.29561342593,20,-44.33309937,-2.578530073,3
157,1,6,3,0.40430555556,33,-44.33309937,-2.573280096,3
176,29,3,2,0.29583333333,23,-44.33309937,-2.578560114,5
197,31,5,2,0.28043981481,30,-44.33309937,-2.578459978,3
199,31,3,4,0.80975694444,25,-44.33309937,-2.578500032,3
199,6,5,5,0.80020833333,26,-44.33309937,-2.57852006,3
226,29,5,7,0.79454861111,18,-44.33309937,-2.578490019,3
10,8,5,7,0.96730324074,40,-44.33300018,-2.572720051,3
10,20,5,5,0.78116898148,40,-44.33300018,-2.572750092,3
10,27,5,5,0.60402777778,40,-44.33300018,-2.572730064,3
12,22,5,7,0.77274305556,40,-44.33300018,-2.572180033,3
16,6,4,3,0.75591435185,16,-44.33300018,-2.568739891,3
19,27,5,5,0.30357638889,30,-44.33300018,-2.585079908,3
24,6,3,7,0.28831018519,31,-44.33300018,-2.585599899,3
25,19,5,4,0.37347222222,36,-44.33300018,-2.572760105,3
46,8,5,7,0.28586805556,39,-44.33300018,-2.565560102,3
49,14,4,4,0.35783564815,28,-44.33300018,-2.578569889,3
49,17,4,7,0.79870370370,25,-44.33300018,-2.578510046,3
49,23,4,6,0.79694444444,26,-44.33300018,-2.57852006,3
49,10,5,2,0.52276620370,28,-44.33300018,-2.578459978,3
49,25,5,3,0.65185185185,25,-44.33300018,-2.578429937,3
50,13,5,5,0.52032407407,31,-44.33300018,-2.585429907,3
56,26,5,4,0.29791666667,44,-44.33300018,-2.594039917,3
72,22,3,2,0.63380787037,26,-44.33300018,-2.578449965,3
72,20,4,3,0.28986111111,20,-44.33300018,-2.578210115,3
73,7,5,6,0.29395833333,20,-44.33300018,-2.578459978,3
144,22,5,7,0.84137731481,46,-44.33300018,-2.572190046,3
145,27,5,5,0.70807870370,38,-44.33300018,-2.572639942,3
156,31,5,2,0.06299768519,36,-44.33300018,-2.572720051,3
167,31,5,2,0.30591435185,29,-44.33300018,-2.578429937,3
192,28,5,6,0.66148148148,38,-44.33300018,-2.57220006,3
197,24,5,2,0.50466435185,50,-44.33300018,-2.572160006,3
199,11,5,3,0.79395833333,25,-44.33300018,-2.578480005,3
209,3,5,2,0.57024305556,20,-44.33300018,-2.578469992,3
210,8,4,5,0.28490740741,22,-44.33300018,-2.578429937,3
226,28,3,1,0.29678240741,24,-44.33300018,-2.578490019,3
226,20,5,5,0.79094907407,22,-44.33300018,-2.578449965,3
11,27,5,5,0.98909722222,36,-44.332901,-2.572760105,3
16,7,4,4,0.90430555556,57,-44.332901,-2.572259903,3
29,9,5,1,0.44179398148,47,-44.332901,-2.572249889,3
30,5,5,4,0.30276620370,30,-44.332901,-2.585510015,3
37,6,5,5,0.64190972222,33,-44.332901,-2.585769892,3
39,6,4,3,0.80625000000,43,-44.332901,-2.572249889,3
49,6,5,5,0.89094907407,28,-44.332901,-2.578459978,3
49,7,5,6,0.82083333333,32,-44.332901,-2.572329998,3
49,8,5,7,0.31384259259,25,-44.332901,-2.578500032,3
59,4,5,3,0.37625000000,41,-44.332901,-2.565439939,3
62,6,5,5,0.65217592593,31,-44.332901,-2.585030079,3
62,27,5,5,0.66578703704,33,-44.332901,-2.585580111,3
63,13,4,3,0.29128472222,49,-44.332901,-2.572220087,3
73,22,4,5,0.81135416667,25,-44.332901,-2.578469992,3
73,27,5,5,0.30219907407,30,-44.332901,-2.578459978,3
74,26,3,6,0.29798611111,23,-44.332901,-2.578449965,3
74,5,5,4,0.80478009259,26,-44.332901,-2.578469992,3
74,26,5,4,0.29828703704,19,-44.332901,-2.578469992,3
75,26,5,4,0.54761574074,34,-44.332901,-2.572259903,3
76,4,5,3,0.29144675926,49,-44.332901,-2.572269917,3
78,20,5,5,0.28478009259,45,-44.332901,-2.572170019,3
150,25,5,3,0.83495370370,19,-44.332901,-2.564589977,3
167,28,5,6,0.76383101852,26,-44.332901,-2.578419924,3
186,1,6,3,0.33023148148,36,-44.332901,-2.572829962,3
197,18,5,3,0.28434027778,33,-44.332901,-2.585649967,3
199,17,4,7,0.30557870370,19,-44.332901,-2.578419924,3
218,28,5,6,0.29832175926,25,-44.332901,-2.578449965,3
5,10,5,2,0.37465277778,45,-44.33280182,-2.572249889,3
10,18,5,3,0.73790509259,57,-44.33280182,-2.572350025,3
16,6,4,3,0.89283564815,28,-44.33280182,-2.585720062,3
17,20,5,5,0.51054398148,37,-44.33280182,-2.572299957,3
22,19,4,2,0.30606481481,27,-44.33280182,-2.585910082,3
22,1,5,7,0.30591435185,30,-44.33280182,-2.585870028,3
29,21,5,6,0.58138888889,23,-44.33280182,-2.578449965,3
30,11,5,3,0.48326388889,33,-44.33280182,-2.585829973,3
42,21,5,6,0.27988425926,41,-44.33280182,-2.572340012,3
46,21,5,6,0.29129629630,39,-44.33280182,-2.572329998,3
47,22,4,5,0.29792824074,26,-44.33280182,-2.578439951,3
47,22,4,5,0.30096064815,22,-44.33280182,-2.578469992,3
47,23,5,1,0.28784722222,19,-44.33280182,-2.578429937,3
49,14,4,4,0.35785879630,25,-44.33280182,-2.578540087,3
49,29,4,5,0.81284722222,26,-44.33280182,-2.578459978,3
49,24,5,2,0.29534722222,26,-44.33280182,-2.57840991,3
57,12,5,4,0.48197916667,33,-44.33280182,-2.585930109,3
63,2,4,6,0.29055555556,22,-44.33280182,-2.578459978,3
63,22,4,5,0.79168981481,45,-44.33280182,-2.572329998,3
64,30,3,3,0.30447916667,27,-44.33280182,-2.578419924,3
64,20,5,5,0.28722222222,23,-44.33280182,-2.578449965,3
70,9,5,1,0.56206018519,25,-44.33280182,-2.578459978,3
75,10,5,2,0.33446759259,36,-44.33280182,-2.572860003,3
88,17,5,2,0.32724537037,29,-44.33280182,-2.584980011,3
91,27,5,5,0.27839120370,22,-44.33280182,-2.565579891,3
131,1,5,7,0.31355324074,31,-44.33280182,-2.578429937,3
144,23,4,6,0.32561342593,27,-44.33280182,-2.585769892,3
154,25,5,3,0.74523148148,31,-44.33280182,-2.565419912,3
166,4,5,3,0.80895833333,37,-44.33280182,-2.572789907,3
166,25,5,3,0.33944444444,36,-44.33280182,-2.593830109,3
171,1,6,3,0.71364583333,25,-44.33280182,-2.565609932,3
192,30,5,1,0.43376157407,40,-44.33280182,-2.572799921,3
209,20,5,5,0.80880787037,36,-44.33280182,-2.585799932,3
226,31,3,4,0.79819444444,18,-44.33280182,-2.578439951,3
226,8,5,7,0.29945601852,26,-44.33280182,-2.57840991,3
228,29,5,7,0.54082175926,50,-44.33280182,-2.572289944,3
10,1,5,7,0.76587962963,37,-44.33269882,-2.572900057,3
11,7,3,1,0.10974537037,36,-44.33269882,-2.572350025,3
12,23,5,1,0.78363425926,39,-44.33269882,-2.572309971,3
20,1,5,7,0.29630787037,19,-44.33269882,-2.578480005,3
21,23,5,1,0.65936342593,23,-44.33269882,-2.568769932,3
28,16,5,1,0.50142361111,36,-44.33269882,-2.572439909,3
40,3,4,7,0.77488425926,45,-44.33269882,-2.572380066,3
46,9,4,6,0.33254629630,22,-44.33269882,-2.565589905,3
47,22,4,5,0.30100694444,20,-44.33269882,-2.578449965,3
49,20,4,3,0.89313657407,30,-44.33269882,-2.578389883,3
49,28,4,4,0.88916666667,25,-44.33269882,-2.578419924,3
49,4,5,3,0.81313657407,23,-44.33269882,-2.578449965,3
49,14,5,6,0.98105324074,25,-44.33269882,-2.578389883,3
49,20,5,5,0.42758101852,25,-44.33269882,-2.578380108,3
49,23,5,1,0.55026620370,27,-44.33269882,-2.578350067,3
49,23,5,1,0.97699074074,26,-44.33269882,-2.57840991,3
49,25,5,3,0.38042824074,21,-44.33269882,-2.578370094,3
49,25,5,3,0.63456018519,24,-44.33269882,-2.578399897,3
49,25,5,3,0.68638888889,26,-44.33269882,-2.578399897,3
49,25,4,1,0.52594907407,24,-44.33269882,-2.578449965,5
54,10,5,2,0.30555555556,30,-44.33269882,-2.585949898,3
56,24,5,2,0.30473379630,22,-44.33269882,-2.58494997,3
64,23,3,3,0.29084490741,22,-44.33269882,-2.578419924,3
66,4,5,3,0.65238425926,32,-44.33269882,-2.565479994,3
66,4,5,3,0.65288194444,32,-44.33269882,-2.565479994,3
66,4,5,3,0.65495370370,32,-44.33269882,-2.565479994,3
72,19,5,4,0.29568287037,16,-44.33269882,-2.578459978,3
73,22,5,7,0.79559027778,20,-44.33269882,-2.578389883,3
88,25,5,3,0.82135416667,38,-44.33269882,-2.585989952,3
90,5,4,2,0.29512731481,45,-44.33269882,-2.572360039,3
131,19,3,6,0.31670138889,20,-44.33269882,-2.578419924,3
144,29,5,7,0.51390046296,37,-44.33269882,-2.586179972,3
157,1,6,3,0.34557870370,37,-44.33269882,-2.572920084,3
170,24,5,2,0.76359953704,38,-44.33269882,-2.73326993,3
191,31,5,2,0.73603009259,35,-44.33269882,-2.57291007,5
199,12,4,2,0.29370370370,17,-44.33269882,-2.577950001,3
201,27,5,5,0.46725694444,37,-44.33269882,-2.572890043,3
210,1,4,5,0.28964120370,23,-44.33269882,-2.578439951,3
221,1,6,3,0.47289351852,45,-44.33269882,-2.572400093,3
225,1,6,3,0.81228009259,20,-44.33269882,-2.578419924,3
9,26,5,4,0.38162037037,32,-44.33259964,-2.572940111,3
10,4,5,3,0.81734953704,44,-44.33259964,-2.572429895,3
10,23,5,1,0.16465277778,34,-44.33259964,-2.572429895,3
12,2,5,1,0.43127314815,44,-44.33259964,-2.572439909,3
20,23,4,6,0.28064814815,49,-44.33259964,-2.594059944,3
22,7,5,6,0.30488425926,30,-44.33259964,-2.586359978,3
36,13,3,7,0.11783564815,24,-44.33259964,-2.563699961,3
39,25,4,1,0.31163194444,47,-44.33259964,-2.572419882,3
49,29,4,5,0.92553240741,26,-44.33259964,-2.57840991,3
49,24,5,2,0.90019675926,44,-44.33259964,-2.572400093,3
49,26,5,4,0.33237268519,24,-44.33259964,-2.578449965,3
49,27,5,5,0.51615740741,27,-44.33259964,-2.578380108,3
49,27,5,5,0.60890046296,27,-44.33259964,-2.578389883,3
51,19,5,4,0.56810185185,31,-44.33259964,-2.584860086,3
54,29,3,2,0.68819444444,38,-44.33259964,-2.586369991,3
54,20,4,3,0.32068287037,21,-44.33259964,-2.57840991,3
54,21,5,6,0.56011574074,38,-44.33259964,-2.586299896,3
